paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-40501-3_3,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,3,Julia,Hoxha,grid.445091.d,Albanian Institute of Science,Tirana,Albania,AL,Albanian Institute of Science,Defining Digital Library,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_48,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Dirk,Suchodoletz,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Efficient Access to Emulation-as-a-Service – Challenges and Requirements,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_48,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Klaus,Rechert,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Efficient Access to Emulation-as-a-Service – Challenges and Requirements,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-15464-5_65,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,1,Klaus,Rechert,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Reliable Preservation of Interactive Environments and Workflows,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_65,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,2,Dirk,Suchodoletz,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Reliable Preservation of Interactive Environments and Workflows,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_65,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,3,Randolph,Welte,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Reliable Preservation of Interactive Environments and Workflows,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_65,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,4,Felix,Ruzzoli,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Reliable Preservation of Interactive Environments and Workflows,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_65,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,5,Isgandar,Valizada,grid.5963.9,University of Freiburg,Freiburg,Germany,DE,Albert-Ludwigs University Freiburg,Reliable Preservation of Interactive Environments and Workflows,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-319-43997-6_27,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,3,Anxhela,Dani,grid.465841.a,Alexander Technological Educational Institute of Thessaloniki,Thessaloniki,Greece,GR,Alexander Technological Educational Institute of Thessaloniki,CERN Analysis Preservation: A Novel Digital Library Service to Enable Reusable and Reproducible Research,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",OpenAccess,2016-01-01
10.1007/978-3-319-43997-6_45,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,3,Anxhela,Dani,grid.465841.a,Alexander Technological Educational Institute of Thessaloniki,Thessaloniki,Greece,GR,Alexander Technological Educational Institute of Thessaloniki,Erratum to: CERN Analysis Preservation: A Novel Digital Library Service to Enable Reusable and Reproducible Research,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",OpenAccess,2016-01-01
10.1007/978-3-642-24469-8_36,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,2,Noha,Adly,grid.7155.6,Alexandria University,Alexandria,Egypt,EG,Alexandria University,DAR: Institutional Repository Integration in Action,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_36,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,3,Magdy,Nagi,grid.7155.6,Alexandria University,Alexandria,Egypt,EG,Alexandria University,DAR: Institutional Repository Integration in Action,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/11551362_11,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Noha,Adly,grid.7155.6,Alexandria University,Alexandria,Egypt,EG,Alexandria University,DAR: A Digital Assets Repository for Library Collections,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_11,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,3,Magdy,Nagi,grid.7155.6,Alexandria University,Alexandria,Egypt,EG,Alexandria University,DAR: A Digital Assets Repository for Library Collections,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-319-67008-9_25,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,1,Said,Fathalla,grid.7155.6,Alexandria University,Alexandria,Egypt,EG,Alexandria University,Towards a Knowledge Graph Representing Research Findings by Semantifying Survey Articles,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-642-33290-6_59,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,12,Andrea,Polo,grid.424633.4,Alinari,,Italy,IT,Alinari,PATHS – Exploring Digital Cultural Heritage Spaces,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/11863878_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,1,Michalis,Sfakakis,grid.449127.d,Ionian University,Corfu,Greece,GR,Archive and Library Sciences Department / Ionian University,A Semantics-Based Graph for the Bib-1 Access Points of the Z39.50 Protocol,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,2,Sarantos,Kapidakis,grid.449127.d,Ionian University,Corfu,Greece,GR,Archive and Library Sciences Department / Ionian University,A Semantics-Based Graph for the Bib-1 Access Points of the Z39.50 Protocol,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/978-3-540-45175-4_27,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,2,Sarantos,Kapidakis,grid.449127.d,Ionian University,Corfu,Greece,GR,Archive and Library Sciences Department / Ionian University,An Architecture for Online Information Integration on Concurrent Resource Access on a Z39.50 Environment,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/11551362_36,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,George,Almpanidis,grid.4793.9,Aristotle University of Thessaloniki,Thessaloniki,Greece,GR,Aristotle University of Thessaloniki,Focused Crawling Using Latent Semantic Indexing – An Application for Vertical Search Engines,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_36,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Constantine,Kotropoulos,grid.4793.9,Aristotle University of Thessaloniki,Thessaloniki,Greece,GR,Aristotle University of Thessaloniki,Focused Crawling Using Latent Semantic Indexing – An Application for Vertical Search Engines,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_36,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,3,Ioannis,Pitas,grid.4793.9,Aristotle University of Thessaloniki,Thessaloniki,Greece,GR,Aristotle University of Thessaloniki,Focused Crawling Using Latent Semantic Indexing – An Application for Vertical Search Engines,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-642-33290-6_59,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,4,Runar,Bergheim,grid.432487.e,Avinet (Norway),Arendal,Norway,NO,Asplan Viak Internet AS,PATHS – Exploring Digital Cultural Heritage Spaces,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-15464-5_6,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,4,Christos,Papatheodorou,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena R.C.,Query Transformation in a CIDOC CRM Based Cultural Metadata Integration Environment,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-319-67008-9_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,George,Papastefanatos,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena Research Center,Introducing Solon: A Semantic Platform for Managing Legal Sources,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,3,Marios,Meimaris,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena Research Center,Introducing Solon: A Semantic Platform for Managing Legal Sources,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,4,Giorgos,Alexiou,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena Research Center,Introducing Solon: A Semantic Platform for Managing Legal Sources,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-540-87599-4_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,1,Dimitris,Gavrilis,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena Research Centre,Enhancing Library Services with Web 2.0 Functionalities,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,3,Christos,Papatheodorou,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,Athena Research Centre,Enhancing Library Services with Web 2.0 Functionalities,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
